IOCOrder,BLFamilyLatin,BLFamilyEnglish,sci_name,common_name,Diet-Inv,Diet-Vend,Diet-Vect,Diet-Vfish,Diet-Vunk,Diet-Scav,Diet-Fruit,Diet-Nect,Diet-Seed,Diet-PlantO,Diet-5Cat,Diet-Source,Diet-Certainty,Diet-EnteredBy,ForStrat-watbelowsurf,ForStrat-wataroundsurf,ForStrat-ground,ForStrat-understory,ForStrat-midhigh,ForStrat-canopy,ForStrat-aerial,PelagicSpecialist,ForStrat-Source,ForStrat-SpecLevel,ForStrat-EnteredBy,Nocturnal,BodyMass-Value,BodyMass-Source,BodyMass-SpecLevel,BodyMass-Comment,Record-Comment
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Accipiter luteoschistaceus,Slaty-mantled Sparrowhawk,40,0,60,0,0,0,0,0,0,0,VertFishScav,Ref_2,C,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,214,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Accipiter imitator,Imitator Sparrowhawk,40,0,60,0,0,0,0,0,0,0,VertFishScav,Ref_2,C,Jennifer,0,0,70,30,0,0,0,0,Ref_2,1,Jessica,0,222.49,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Accipiter poliocephalus,Grey-headed Goshawk,20,0,80,0,0,0,0,0,0,0,VertFishScav,Ref_2,B,Jennifer,0,0,0,33,33,33,0,0,Ref_2,1,Jessica,0,214.76,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Accipiter princeps,New Britain Goshawk,50,0,0,0,50,0,0,0,0,0,Omnivore,Ref_2,C,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,332.94,GenAvg,0,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Accipiter superciliosus,Tiny Hawk,0,80,20,0,0,0,0,0,0,0,VertFishScav,Ref_2,B,Jennifer,0,0,0,0,33,33,33,0,Ref_2,1,Jessica,0,99.51,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Accipiter collaris,Semicollared Hawk,0,80,0,0,20,0,0,0,0,0,VertFishScav,Ref_2,B,Jennifer,0,0,0,0,33,33,33,0,Ref_2,1,Jessica,0,332.94,GenAvg,0,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Accipiter erythropus,Red-thighed Sparrowhawk,40,60,0,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,50,50,0,0,0,0,Ref_2,1,Jessica,0,111.2,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Accipiter minullus,Little Sparrowhawk,20,60,20,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,87.43,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Accipiter gularis,Japanese Sparrowhawk,10,80,10,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,10,10,60,10,10,0,Ref_2,1,Other,0,120.66,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Accipiter virgatus,Besra,20,60,20,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,50,0,30,20,0,0,Ref_2,1,Jessica,0,116.99,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Accipiter nanus,Small Sparrowhawk,70,30,0,0,0,0,0,0,0,0,Invertebrate,Ref_2,A,Jennifer,0,0,70,30,0,0,0,0,Ref_2,1,Jessica,0,332.94,GenAvg,0,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Accipiter erythrauchen,Rufous-necked Sparrowhawk,0,100,0,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,0,33,33,33,0,0,Ref_2,1,Jessica,0,156,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Accipiter cirrocephalus,Collared Sparrowhawk,10,80,10,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,0,10,80,10,0,0,Ref_2,1,Other,0,165.73,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Accipiter brachyurus,New Britain Sparrowhawk,0,100,0,0,0,0,0,0,0,0,VertFishScav,Ref_2,C,Jennifer,0,0,0,33,33,33,0,0,Ref_2,1,Jessica,0,142,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Accipiter rhodogaster,Vinous-breasted Sparrowhawk,20,60,20,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,50,0,30,20,0,0,Ref_2,1,Jessica,0,172.71,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Accipiter madagascariensis,Madagascar Sparrowhawk,20,60,20,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,0,25,25,25,25,0,Ref_2,1,Jessica,0,180.41,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Accipiter ovampensis,Ovampo Sparrowhawk,0,100,0,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,0,0,20,40,40,0,Ref_2,1,Other,0,195,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Accipiter nisus,Eurasian Sparrowhawk,0,100,0,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,20,20,20,20,20,0,Ref_2,1,Jessica,0,220.79,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Accipiter rufiventris,Rufous-chested Sparrowhawk,10,80,10,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,20,30,30,0,20,0,Ref_2,1,Other,0,198,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Accipiter striatus,Sharp-shinned Hawk,0,100,0,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,0,25,25,25,25,0,Ref_2,1,Jessica,0,130.59,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Accipiter chionogaster,White-breasted Hawk,0,100,0,0,0,0,0,0,0,0,VertFishScav,Ref_2,C,Jennifer,0,0,40,20,10,20,10,0,Genus,0,Walter,0,332.94,GenAvg,0,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Accipiter ventralis,Plain-breasted Hawk,0,100,0,0,0,0,0,0,0,0,VertFishScav,Ref_2,B,Jennifer,0,0,0,25,25,25,25,0,Ref_2,1,Jessica,0,233,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Accipiter erythronemius,Rufous-thighed Hawk,0,100,0,0,0,0,0,0,0,0,VertFishScav,Ref_2,C,Jennifer,0,0,0,25,25,25,25,0,Ref_2,1,Jessica,0,125,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Accipiter cooperii,Cooper's Hawk,0,90,10,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,40,20,20,10,10,0,Ref_2,1,Other,0,429.67,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Accipiter gundlachi,Gundlach's Hawk,0,100,0,0,0,0,0,0,0,0,VertFishScav,Ref_2,B,Jennifer,0,0,0,25,25,25,25,0,Ref_2,1,Jessica,0,675,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Accipiter bicolor,Bicoloured Hawk,0,100,0,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,0,33,33,33,0,0,Ref_2,1,Jessica,0,287.54,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Accipiter chilensis,Chilean Hawk,0,100,0,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,0,25,25,25,25,0,Ref_2,1,Jessica,0,368,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Accipiter melanoleucus,Black Goshawk,0,90,10,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,10,30,40,20,0,0,Ref_2,1,Other,0,698.99,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Accipiter henstii,Henst's Goshawk,0,100,0,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,0,20,60,20,0,0,Ref_2,1,Jessica,0,1050,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Accipiter gentilis,Northern Goshawk,0,90,10,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,866.04,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Accipiter meyerianus,Meyer's Goshawk,0,100,0,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,0,0,33,33,33,0,Ref_2,1,Jessica,0,763.54,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Erythrotriorchis buergersi,Chestnut-shouldered Goshawk,0,100,0,0,0,0,0,0,0,0,VertFishScav,Ref_2,B,Jennifer,0,0,0,33,33,33,0,0,Ref_2,1,Jessica,0,575,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Erythrotriorchis radiatus,Red Goshawk,10,80,10,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,0,20,40,20,20,0,Ref_2,1,Other,0,887.35,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Megatriorchis doriae,Doria's Goshawk,0,100,0,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,0,0,20,60,20,0,Ref_2,1,Jessica,0,999.99,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Urotriorchis macrourus,Long-tailed Hawk,0,100,0,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,20,40,30,10,0,0,Ref_2,1,Other,0,492,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Butastur rufipennis,Grasshopper Buzzard,80,10,10,0,0,0,0,0,0,0,Invertebrate,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,334.87,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Butastur teesa,White-eyed Buzzard,30,30,40,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,325,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Butastur liventer,Rufous-winged Buzzard,30,40,30,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,337.99,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Butastur indicus,Grey-faced Buzzard,0,50,50,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,414.6,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Geranospiza caerulescens,Crane Hawk,30,30,40,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,20,30,50,0,0,0,Ref_2,1,Jessica,0,302.5,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Leucopternis plumbeus,Plumbeous Hawk,30,40,0,30,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,482,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Leucopternis schistaceus,Slate-coloured Hawk,0,30,70,0,0,0,0,0,0,0,VertFishScav,Ref_2,B,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,999.99,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Leucopternis princeps,Barred Hawk,0,0,100,0,0,0,0,0,0,0,VertFishScav,Ref_2,C,Jennifer,0,0,0,10,60,10,20,0,Ref_2,1,Other,0,999.99,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Leucopternis melanops,Black-faced Hawk,0,0,100,0,0,0,0,0,0,0,VertFishScav,Ref_2,B,Jennifer,0,0,50,20,30,0,0,0,Ref_2,1,Jessica,0,312,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Leucopternis kuhli,White-browed Hawk,0,0,100,0,0,0,0,0,0,0,VertFishScav,Ref_2,C,Jennifer,0,0,20,60,20,0,0,0,Ref_2,1,Other,0,352.09,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Leucopternis lacernulatus,White-necked Hawk,30,30,40,0,0,0,0,0,0,0,VertFishScav,Ref_2,B,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,595.5,GenAvg,0,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Leucopternis semiplumbeus,Semiplumbeous Hawk,10,10,80,0,0,0,0,0,0,0,VertFishScav,Ref_2,B,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,285.04,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Leucopternis albicollis,White Hawk,20,30,30,20,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,703.7,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Leucopternis occidentalis,Grey-backed Hawk,40,20,40,0,0,0,0,0,0,0,VertFishScav,Ref_2,B,Jennifer,0,0,80,20,0,0,0,0,Ref_2,1,Jessica,0,659.99,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Leucopternis polionotus,Mantled Hawk,0,70,30,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,595.5,GenAvg,0,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Buteogallus aequinoctialis,Rufous Crab-hawk,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,657.63,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Buteogallus anthracinus,Common Black-hawk,30,0,30,40,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,40,30,10,10,10,0,Ref_2,1,Other,0,975.09,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Buteogallus urubitinga,Great Black-hawk,20,20,30,10,0,10,10,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,40,10,10,40,0,0,Ref_2,1,Other,0,1152.87,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Buteogallus meridionalis,Savanna Hawk,20,30,30,20,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,807.99,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Parabuteo unicinctus,Harris's Hawk,0,90,10,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,850.28,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Busarellus nigricollis,Black-collared Hawk,10,0,0,90,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,766.14,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Geranoaetus melanoleucus,Black-chested Buzzard-eagle,0,90,10,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,2378.62,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Harpyhaliaetus solitarius,Solitary Eagle,0,10,90,0,0,0,0,0,0,0,VertFishScav,Ref_2,B,Jennifer,0,0,60,20,20,0,0,0,Ref_2,1,Jessica,0,3000,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Harpyhaliaetus coronatus,Crowned Eagle,0,70,20,0,0,10,0,0,0,0,VertFishScav,Ref_2,B,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,2950,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Buteo nitidus,Grey Hawk,20,20,60,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,0,33,33,33,0,0,Ref_2,1,Jessica,0,519.04,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Buteo magnirostris,Roadside Hawk,40,30,30,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,33,33,33,0,0,0,Ref_2,1,Jessica,0,269,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Buteo lineatus,Red-shouldered Hawk,20,40,40,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,33,33,33,0,0,0,Ref_2,1,Jessica,0,603.72,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Buteo ridgwayi,Ridgway's Hawk,0,60,40,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,20,20,20,20,20,0,Ref_2,1,Jessica,0,866.4,GenAvg,0,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Buteo platypterus,Broad-winged Hawk,10,70,20,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,453.65,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Buteo leucorrhous,White-rumped Hawk,30,20,50,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,290,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Buteo brachyurus,Short-tailed Hawk,0,100,0,0,0,0,0,0,0,0,VertFishScav,Ref_2,B,Jennifer,0,0,0,0,0,80,20,0,Ref_2,1,Other,0,496.01,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Buteo albigula,White-throated Hawk,0,100,0,0,0,0,0,0,0,0,VertFishScav,Ref_2,B,Jennifer,0,0,40,30,30,0,0,0,Ref_2,1,Jessica,0,524.99,PrimScale,1,MarceloR,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Buteo swainsoni,Swainson's Hawk,30,60,10,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,20,20,20,20,20,0,Ref_2,1,Jessica,0,946.61,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Buteo galapagoensis,Galapagos Hawk,10,50,30,0,0,10,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,1137.44,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Buteo albicaudatus,White-tailed Hawk,10,40,40,0,0,10,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,885,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Buteo polyosoma,Red-backed Hawk,0,100,0,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,782.61,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Buteo albonotatus,Zone-tailed Hawk,0,70,30,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,50,20,30,0,0,0,Ref_2,1,Jessica,0,745.92,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Buteo solitarius,Hawaiian Hawk,30,70,0,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,33,33,33,0,0,0,Ref_2,1,Jessica,0,500.88,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Buteo jamaicensis,Red-tailed Hawk,10,60,30,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,0,0,33,33,33,0,Ref_2,1,Jessica,0,1101.16,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Buteo ventralis,Rufous-tailed Hawk,0,100,0,0,0,0,0,0,0,0,VertFishScav,Ref_2,B,Jennifer,0,0,50,20,30,0,0,0,Ref_2,1,Jessica,0,1190.52,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Buteo buteo,Common Buzzard,0,90,10,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,759.1,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Buteo oreophilus,Mountain Buzzard,10,60,30,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,50,30,20,0,0,0,Ref_2,1,Other,0,699.99,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Buteo brachypterus,Madagascar Buzzard,10,30,60,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,60,20,20,0,0,0,Ref_2,1,Jessica,0,511,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Buteo rufinus,Long-legged Buzzard,0,80,20,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,1166.18,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Buteo hemilasius,Upland Buzzard,10,80,10,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,1358.89,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Buteo regalis,Ferruginous Hawk,0,100,0,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,1437.18,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Buteo lagopus,Rough-legged Hawk,10,80,0,10,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,949.76,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Buteo auguralis,Red-necked Buzzard,40,30,30,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,80,20,0,0,0,0,Ref_2,1,Jessica,0,663.92,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Buteo augur,Augur Buzzard,10,40,40,0,0,10,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,60,20,20,0,0,0,Ref_2,1,Jessica,0,1099.18,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Buteo archeri,Archer's Buzzard,50,0,0,0,50,0,0,0,0,0,Omnivore,Ref_2,B,Jennifer,0,0,60,20,20,0,0,0,Ref_2,1,Jessica,0,866.4,GenAvg,0,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Buteo rufofuscus,Jackal Buzzard,10,40,40,0,0,10,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,40,30,20,10,0,0,Ref_2,1,Other,0,1530,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Morphnus guianensis,Crested Eagle,0,60,40,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,0,0,33,33,33,0,Ref_2,1,Jessica,0,1750,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Harpia harpyja,Harpy Eagle,0,80,20,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,10,10,40,40,0,0,Ref_2,1,Other,0,4800,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Harpyopsis novaeguineae,New Guinea Eagle,0,80,20,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,40,10,10,30,10,0,Ref_2,1,Other,0,1959.59,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Pithecophaga jefferyi,Philippine Eagle,0,80,20,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,30,20,20,30,0,0,Ref_2,1,Other,0,5175.32,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Ictinaetus malayensis,Black Eagle,20,50,30,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,0,0,30,70,0,0,Ref_2,1,Jessica,0,1028,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Aquila pomarina,Lesser Spotted Eagle,20,40,40,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,20,20,20,20,20,0,Ref_2,1,Jessica,0,1359.41,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Aquila clanga,Greater Spotted Eagle,10,30,30,20,0,10,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,50,20,30,0,0,0,Ref_2,1,Jessica,0,2154.29,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Aquila rapax,Tawny Eagle,10,50,20,10,0,10,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,2236.06,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Aquila nipalensis,Steppe Eagle,0,90,0,0,0,10,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,2714.33,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Aquila adalberti,Spanish Imperial Eagle,0,90,10,0,0,0,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,2958.03,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Aquila heliaca,Eastern Imperial Eagle,0,70,20,0,0,10,0,0,0,0,VertFishScav,Ref_2,A,Jennifer,0,0,100,0,0,0,0,0,Ref_2,1,Jessica,0,3125.21,Dunning08,1,,
Accipitriformes,Accipitridae,"Osprey, kites, hawks and eagles",Aquila gurneyi,Gurney's Eagle,0,100,0,0,0,0,0,0,0,0,VertFishScav,Ref_2,B,Jennifer,0,0,30,20,20,30,0,0,Ref_2,1,Other,0,3059.99,Dunning08,1,,
