"","ID","start","end","country","common_name","sci_name","subject.type","toxicant.specific","toxicant.group","sample.type","group","sample.size","exposed","proportion","Age.Class","Sex","concentration.level.estimate.type","concentration..ND.for.non.detects.","Detection.limit..if.reported.","SD.of.concentration","minimum","maximum","unit.of.measure","wet.dry.weight.","sublethal.effects.assessed.","sublethal.specific","sublethal.type","Continent","BodyMass.Value","Title"
"2151",191,"1999","2000","Spain","Common Buzzard","Buteo buteo","wild","Cadmium","heavy metals","blood",NA,7,NA,NA,"nestling","unknown/mixed","not specified","0.16",NA,"7.0000000000000007E-2","ND","0.27","μg/dl","wet","no",NA,NA,"Europe",759.1,"Cadmium in feathers of adults and blood of nestlings of three raptor species from a nonpolluted Mediterranean forest, southeastern Spain"
"2152",191,"1999","2000","Spain","Northern Goshawk","Accipiter gentilis","wild","Cadmium","heavy metals","blood",NA,5,NA,NA,"nestling","unknown/mixed","not specified","0.57999999999999996",NA,"0.79","ND","1.5","μg/dl","wet","no",NA,NA,"Europe",866.04,"Cadmium in feathers of adults and blood of nestlings of three raptor species from a nonpolluted Mediterranean forest, southeastern Spain"
"2153",192,"1999","2000","Spain","Booted Eagle","Hieraaetus pennatus","wild","Pb","heavy metals","feathers - flight (molted)",NA,30,NA,NA,"adult","female","not specified","0.72 ",NA," 0.31","0.35","1.66","μg/kg","wet","no",NA,NA,"Europe",823.75,"Lead in feathers and delta-aminolevulinic acid dehydratase activity in three raptor species from an unpolluted Mediterranean forest (Southeastern Spain)"
"2154",192,"1999","2000","Spain","Common Buzzard","Buteo buteo","wild","Pb","heavy metals","feathers - flight (molted)",NA,9,NA,NA,"adult","female","not specified","1.01 ",NA," 0.20","0.74","1.43","μg/kg","wet","no",NA,NA,"Europe",759.1,"Lead in feathers and delta-aminolevulinic acid dehydratase activity in three raptor species from an unpolluted Mediterranean forest (Southeastern Spain)"
"2155",192,"1999","2000","Spain","Northern Goshawk","Accipiter gentilis","wild","Pb","heavy metals","feathers - flight (molted)",NA,9,NA,NA,"adult","female","not specified","0.98 ",NA," 0.29","0.59","1.27","μg/kg","wet","no",NA,NA,"Europe",866.04,"Lead in feathers and delta-aminolevulinic acid dehydratase activity in three raptor species from an unpolluted Mediterranean forest (Southeastern Spain)"
"2156",192,"1999","2000","Spain","Booted Eagle","Hieraaetus pennatus","wild","Pb","heavy metals","blood",NA,27,NA,NA,"nestling","unknown/mixed","not specified","3.21 ",NA," 1.98","1.1000000000000001","10.57","μg/dl","wet","no",NA,NA,"Europe",823.75,"Lead in feathers and delta-aminolevulinic acid dehydratase activity in three raptor species from an unpolluted Mediterranean forest (Southeastern Spain)"
"2157",192,"1999","2000","Spain","Common Buzzard","Buteo buteo","wild","Pb","heavy metals","blood",NA,4,NA,NA,"nestling","unknown/mixed","not specified","2.74 ",NA," 1.04","1.34","3.54","μg/dl","wet","no",NA,NA,"Europe",759.1,"Lead in feathers and delta-aminolevulinic acid dehydratase activity in three raptor species from an unpolluted Mediterranean forest (Southeastern Spain)"
"2158",192,"1999","2000","Spain","Northern Goshawk","Accipiter gentilis","wild","Pb","heavy metals","blood",NA,3,NA,NA,"nestling","unknown/mixed","not specified","7.60 ",NA," 3.64","3.93","11.21","μg/dl","wet","no",NA,NA,"Europe",866.04,"Lead in feathers and delta-aminolevulinic acid dehydratase activity in three raptor species from an unpolluted Mediterranean forest (Southeastern Spain)"
"2159",193,"2014",NA,"Spain","Common Kestrel","Falco tinnunculus","wild","bromadiolone","anticoagulant rodenticides","blood",NA,40,10,NA,"unknown/mixed","unknown/mixed","arithmetic mean","0.248","> = 0.01","2.3E-2","ND","6.55","ng/ml","wet","yes","body condition","Morphology","Europe",183.21,"A negative association between bromadiolone exposure and nestling body condition in common kestrels: management implications for vole outbreaks"
"2160",194,"2005","2009","Iran","Northern Harrier","Circus cyaneus","museum specimen","Hg","heavy metals","hand feathers/ primaries",NA,4,NA,NA,"unknown/mixed","unknown/mixed","arithmetic mean","0.8","> = 0.009","0.15","0.62","0.97","ug/g-1","dry","no","none","none","Asia",392.98,"Mercury levels in avian feathers from different trophic levels of eight families collected from the northern region of Iran"
"2161",194,"2005","2009","Iran","Western Marsh-Harrier","Circus aeruginosus","museum specimen","Hg","heavy metals","hand feathers/ primaries",NA,6,NA,NA,"unknown/mixed","unknown/mixed","arithmetic mean","1.1000000000000001","> = 0.009","0.2","0.85","1.3","ug/g-1","dry","no","none","none","Asia",704.07,"Mercury levels in avian feathers from different trophic levels of eight families collected from the northern region of Iran"
"2162",195,"1995","2013","Spain","Red Kite","Milvus milvus","wild","Brodifacoum","anticoagulant rodenticides","not reported",NA,1075,1,0.15,"unknown/mixed","unknown/mixed",NA,NA,NA,NA,NA,NA,NA,NA,"yes","changes in occupancy","Demography","Europe",1071.77,"Direct evidence of poison-driven widespread population decline in a wild vertebrate"
"2163",195,"1995","2013","Spain","Red Kite","Milvus milvus","wild","Bromadiolone","anticoagulant rodenticides","not reported",NA,1075,4,0.61,"unknown/mixed","unknown/mixed",NA,NA,NA,NA,NA,NA,NA,NA,"yes","changes in occupancy","Demography","Europe",1071.77,"Direct evidence of poison-driven widespread population decline in a wild vertebrate"
"2164",195,"1995","2013","Spain","Red Kite","Milvus milvus","wild","Difenacoum","anticoagulant rodenticides","not reported",NA,1075,2,0.3,"unknown/mixed","unknown/mixed",NA,NA,NA,NA,NA,NA,NA,NA,"yes","changes in occupancy","Demography","Europe",1071.77,"Direct evidence of poison-driven widespread population decline in a wild vertebrate"
"2165",195,"1995","2013","Spain","Red Kite","Milvus milvus","wild","Flocoumafen","anticoagulant rodenticides","not reported",NA,1075,4,0.61,"unknown/mixed","unknown/mixed",NA,NA,NA,NA,NA,NA,NA,NA,"yes","changes in occupancy","Demography","Europe",1071.77,"Direct evidence of poison-driven widespread population decline in a wild vertebrate"
"2166",195,"1995","2013","Spain","Red Kite","Milvus milvus","wild","Endosulfan","organochlorine insecticides","not reported",NA,1075,3,0.46,"unknown/mixed","unknown/mixed",NA,NA,NA,NA,NA,NA,NA,NA,"yes","changes in occupancy","Demography","Europe",1071.77,"Direct evidence of poison-driven widespread population decline in a wild vertebrate"
"2167",195,"1995","2013","Spain","Red Kite","Milvus milvus","wild","Parathion","organochlorine insecticides","not reported",NA,1075,3,0.46,"unknown/mixed","unknown/mixed",NA,NA,NA,NA,NA,NA,NA,NA,"yes","changes in occupancy","Demography","Europe",1071.77,"Direct evidence of poison-driven widespread population decline in a wild vertebrate"
"2168",195,"1995","2013","Spain","Red Kite","Milvus milvus","wild","Strychnine","organochlorine insecticides","not reported",NA,1075,4,0.61,"unknown/mixed","unknown/mixed",NA,NA,NA,NA,NA,NA,NA,NA,"yes","changes in occupancy","Demography","Europe",1071.77,"Direct evidence of poison-driven widespread population decline in a wild vertebrate"
"2169",195,"1995","2013","Spain","Red Kite","Milvus milvus","wild","Chlorfenvinphos","organochlorine insecticides","not reported",NA,1075,3,0.46,"unknown/mixed","unknown/mixed",NA,NA,NA,NA,NA,NA,NA,NA,"yes","changes in occupancy","Demography","Europe",1071.77,"Direct evidence of poison-driven widespread population decline in a wild vertebrate"
"2170",195,"1995","2013","Spain","Red Kite","Milvus milvus","wild","Chlorpyrifos","organochlorine insecticides","not reported",NA,1075,7,1.07,"unknown/mixed","unknown/mixed",NA,NA,NA,NA,NA,NA,NA,NA,"yes","changes in occupancy","Demography","Europe",1071.77,"Direct evidence of poison-driven widespread population decline in a wild vertebrate"
"2171",195,"1995","2013","Spain","Red Kite","Milvus milvus","wild","Dimethoate","organochlorine insecticides","not reported",NA,1075,2,0.3,"unknown/mixed","unknown/mixed",NA,NA,NA,NA,NA,NA,NA,NA,"yes","changes in occupancy","Demography","Europe",1071.77,"Direct evidence of poison-driven widespread population decline in a wild vertebrate"
"2172",195,"1995","2013","Spain","Red Kite","Milvus milvus","wild","Fenthion","organochlorine insecticides","not reported",NA,1075,15,2.28,"unknown/mixed","unknown/mixed",NA,NA,NA,NA,NA,NA,NA,NA,"yes","changes in occupancy","Demography","Europe",1071.77,"Direct evidence of poison-driven widespread population decline in a wild vertebrate"
"2173",195,"1995","2013","Spain","Red Kite","Milvus milvus","wild","Malathion","organochlorine insecticides","not reported",NA,1075,8,1.22,"unknown/mixed","unknown/mixed",NA,NA,NA,NA,NA,NA,NA,NA,"yes","changes in occupancy","Demography","Europe",1071.77,"Direct evidence of poison-driven widespread population decline in a wild vertebrate"
"2174",195,"1995","2013","Spain","Red Kite","Milvus milvus","wild","Monocrotophos","organochlorine insecticides","not reported",NA,1075,6,0.91,"unknown/mixed","unknown/mixed",NA,NA,NA,NA,NA,NA,NA,NA,"yes","changes in occupancy","Demography","Europe",1071.77,"Direct evidence of poison-driven widespread population decline in a wild vertebrate"
"2175",195,"1995","2013","Spain","Red Kite","Milvus milvus","wild","Aldicarb","organochlorine insecticides","not reported",NA,1075,316,48.1,"unknown/mixed","unknown/mixed",NA,NA,NA,NA,NA,NA,NA,NA,"yes","changes in occupancy","Demography","Europe",1071.77,"Direct evidence of poison-driven widespread population decline in a wild vertebrate"
"2176",195,"1995","2013","Spain","Red Kite","Milvus milvus","wild","Carbofuran","organochlorine insecticides","not reported",NA,1075,228,34.7,"unknown/mixed","unknown/mixed",NA,NA,NA,NA,NA,NA,NA,NA,"yes","changes in occupancy","Demography","Europe",1071.77,"Direct evidence of poison-driven widespread population decline in a wild vertebrate"
"2177",196,"2003",NA,"United States of America","Bald Eagle","Haliaeetus leucocephalus","wild","BB 101","flame retardants","blood","Barkley Sound",3,NA,100,"nestling","unknown/mixed","arithmetic mean","0.73","> = 0.01","0.15*","ND","0.92","ng/g","wet","no","none","none","N. America",4700.58,"Brominated flame retardants and halogenated phenolic compounds in North American west coast bald eaglet (Haliaeetus leucocephalus) plasma"
"2178",196,"2003",NA,"United States of America","Bald Eagle","Haliaeetus leucocephalus","wild","BB 101","flame retardants","blood","Abbotsford-Chilliwack",6,NA,83,"nestling","unknown/mixed","arithmetic mean","0.36","> = 0.01","0.13*","ND","0.97","ng/g","wet","no","none","none","N. America",4700.58,"Brominated flame retardants and halogenated phenolic compounds in North American west coast bald eaglet (Haliaeetus leucocephalus) plasma"
"2179",196,"2003",NA,"United States of America","Bald Eagle","Haliaeetus leucocephalus","wild","BB 101","flame retardants","blood","Delta-Richmond",6,NA,83,"nestling","unknown/mixed","arithmetic mean","0.48","> = 0.01","0.16*","ND","1.01","ng/g","wet","no","none","none","N. America",4700.58,"Brominated flame retardants and halogenated phenolic compounds in North American west coast bald eaglet (Haliaeetus leucocephalus) plasma"
"2180",196,"2003",NA,"United States of America","Bald Eagle","Haliaeetus leucocephalus","wild","BB 101","flame retardants","blood","Nanaimo-Crofton",7,NA,100,"nestling","unknown/mixed","arithmetic mean","0.56999999999999995","> = 0.01","0.09*","ND","1.05","ng/g","wet","no","none","none","N. America",4700.58,"Brominated flame retardants and halogenated phenolic compounds in North American west coast bald eaglet (Haliaeetus leucocephalus) plasma"
"2181",196,"2001",NA,"United States of America","Bald Eagle","Haliaeetus leucocephalus","wild","BB 101","flame retardants","blood","Fort St James",4,NA,0,"nestling","unknown/mixed",NA,"ND","> = 0.01",NA,"ND","ND","ng/g","wet","no","none","none","N. America",4700.58,"Brominated flame retardants and halogenated phenolic compounds in North American west coast bald eaglet (Haliaeetus leucocephalus) plasma"
"2182",196,"2003",NA,"United States of America","Bald Eagle","Haliaeetus leucocephalus","wild","BB 101","flame retardants","blood","Santa Catalina Island",3,NA,0,"nestling","unknown/mixed",NA,"ND","> = 0.01",NA,"ND","ND","ng/g","wet","no","none","none","N. America",4700.58,"Brominated flame retardants and halogenated phenolic compounds in North American west coast bald eaglet (Haliaeetus leucocephalus) plasma"
"2183",196,"2003",NA,"United States of America","Bald Eagle","Haliaeetus leucocephalus","wild","BDE 153","flame retardants","blood","Abbotsford-Chilliwack",6,NA,100,"nestling","unknown/mixed","arithmetic mean","0.13","> = 0.01","0.02*","ND","0.21","ng/g","wet","no","none","none","N. America",4700.58,"Brominated flame retardants and halogenated phenolic compounds in North American west coast bald eaglet (Haliaeetus leucocephalus) plasma"
"2184",196,"2001",NA,"United States of America","Bald Eagle","Haliaeetus leucocephalus","wild","BDE 100","flame retardants","blood","Fort St James",4,NA,25,"nestling","unknown/mixed","n=1","0.3","> = 0.01",NA,"ND","0.3","ng/g","wet","no","none","none","N. America",4700.58,"Brominated flame retardants and halogenated phenolic compounds in North American west coast bald eaglet (Haliaeetus leucocephalus) plasma"
"2185",196,"2001",NA,"United States of America","Bald Eagle","Haliaeetus leucocephalus","wild","BDE 47","flame retardants","blood","Fort St James",4,NA,25,"nestling","unknown/mixed","n=1","0.42","> = 0.01",NA,"ND","0.42","ng/g","wet","no","none","none","N. America",4700.58,"Brominated flame retardants and halogenated phenolic compounds in North American west coast bald eaglet (Haliaeetus leucocephalus) plasma"
"2186",196,"2003",NA,"United States of America","Bald Eagle","Haliaeetus leucocephalus","wild","BDE 153","flame retardants","blood","Barkley Sound",3,NA,100,"nestling","unknown/mixed","arithmetic mean","0.22","> = 0.01","0.11*","ND","0.43","ng/g","wet","no","none","none","N. America",4700.58,"Brominated flame retardants and halogenated phenolic compounds in North American west coast bald eaglet (Haliaeetus leucocephalus) plasma"
"2187",196,"2001",NA,"United States of America","Bald Eagle","Haliaeetus leucocephalus","wild","BDE 99","flame retardants","blood","Fort St James",4,NA,75,"nestling","unknown/mixed","arithmetic mean","0.22","> = 0.01","0.11*","ND","0.53","ng/g","wet","no","none","none","N. America",4700.58,"Brominated flame retardants and halogenated phenolic compounds in North American west coast bald eaglet (Haliaeetus leucocephalus) plasma"
"2188",196,"2003",NA,"United States of America","Bald Eagle","Haliaeetus leucocephalus","wild","BDE 153","flame retardants","blood","Nanaimo-Crofton",7,NA,100,"nestling","unknown/mixed","arithmetic mean","0.31","> = 0.01","0.08*","ND","0.53","ng/g","wet","no","none","none","N. America",4700.58,"Brominated flame retardants and halogenated phenolic compounds in North American west coast bald eaglet (Haliaeetus leucocephalus) plasma"
"2189",196,"2003",NA,"United States of America","Bald Eagle","Haliaeetus leucocephalus","wild","BDE 100","flame retardants","blood","Abbotsford-Chilliwack",6,NA,100,"nestling","unknown/mixed","arithmetic mean","0.44","> = 0.01","0.09*","ND","0.83","ng/g","wet","no","none","none","N. America",4700.58,"Brominated flame retardants and halogenated phenolic compounds in North American west coast bald eaglet (Haliaeetus leucocephalus) plasma"
"2190",196,"2003",NA,"United States of America","Bald Eagle","Haliaeetus leucocephalus","wild","BDE 99","flame retardants","blood","Abbotsford-Chilliwack",6,NA,100,"nestling","unknown/mixed","arithmetic mean","0.35","> = 0.01","0.11*","ND","0.85","ng/g","wet","no","none","none","N. America",4700.58,"Brominated flame retardants and halogenated phenolic compounds in North American west coast bald eaglet (Haliaeetus leucocephalus) plasma"
