ID,Title,study period,country,Species (English name),Species (scientific name),subject type,toxicant specific,toxicant group,sample type,group,sample size,no. exposed,"OR if given, proportion exposed",Age Class,Sex,concentration level estimate type,concentration (ND for non-detects),Detection limit (if reported),SD of concentration,minimum,maximum,unit of measure,wet/dry weight?,sublethal effects assessed?,sublethal specific,sublethal type,Notes,,
233,#N/A,1991,Italy,Eurasian Sparrowhawk,Accipiter nisus,wild,DDD,organochlorine insecticides,egg(s),individual 2,1,NA,NA,egg,unknown/mixed,not specified,4.7,NA,NA,NA,NA,?g/kg,lipid weight,no,none,none,,,
233,#N/A,1991,Italy,Eurasian Sparrowhawk,Accipiter nisus,wild,DDT,organochlorine insecticides,egg(s),individual 1,1,NA,NA,egg,unknown/mixed,not specified,95.4,NA,NA,NA,NA,?g/kg,lipid weight,no,none,none,,,
233,#N/A,1991,Italy,Eurasian Sparrowhawk,Accipiter nisus,wild,DDT,organochlorine insecticides,egg(s),individual 2,1,NA,NA,egg,unknown/mixed,not specified,23.5,NA,NA,NA,NA,?g/kg,lipid weight,no,none,none,,,
142,#N/A,2012-2016,United States of America,spotted owl,Strix occidentalis,wild,brodifacoum,anticoagulant rodenticides,liver,NA,6,4,NA,adult,female,NA,NA,50,NA,NA,NA,ppb,unclear,no,none,none,"Any detected at ""trace levels"". Concentrations not reported.",,
142,#N/A,2012-2016,United States of America,spotted owl,Strix occidentalis,wild,brodifacoum,anticoagulant rodenticides,liver,NA,1,1,NA,subadult,male,n=1,NA,50,NA,NA,NA,ppb,unclear,no,none,none,"Any detected at ""trace levels"". Concentrations not reported.",,
142,#N/A,2012-2016,United States of America,spotted owl,Strix occidentalis,wild,brodifacoum,anticoagulant rodenticides,liver,NA,1,1,NA,adult,unknown/mixed,n=1,NA,50,NA,NA,NA,ppb,unclear,no,none,none,"Any detected at ""trace levels"". Concentrations not reported.",,
142,#N/A,2012-2016,United States of America,spotted owl,Strix occidentalis,wild,brodifacoum,anticoagulant rodenticides,liver,NA,1,1,NA,adult,male,n=1,NA,50,NA,NA,NA,ppb,unclear,no,none,none,"Any detected at ""trace levels"". Concentrations not reported.",,
142,#N/A,2012-2016,United States of America,spotted owl,Strix occidentalis,wild,bromadiolone,anticoagulant rodenticides,liver,NA,6,2,NA,adult,female,NA,NA,20,NA,NA,NA,ppb,unclear,no,none,none,"Any detected at ""trace levels"". Concentrations not reported.",,
142,#N/A,2006,United States of America,barred owl,Strix varia,wild,,#N/A,liver,NA,9,5,NA,unknown/mixed,unknown/mixed,NA,NA,NA,NA,NA,NA,NA,unclear,no,none,none,Grouped multiple rodenticides together,,
142,#N/A,2009,United States of America,barred owl,Strix varia,wild,,#N/A,liver,NA,18,5,NA,unknown/mixed,unknown/mixed,NA,NA,NA,NA,NA,NA,NA,unclear,no,none,none,Grouped multiple rodenticides together,,
142,#N/A,2010,United States of America,barred owl,Strix varia,wild,,#N/A,liver,NA,14,5,NA,unknown/mixed,unknown/mixed,NA,NA,NA,NA,NA,NA,NA,unclear,no,none,none,Grouped multiple rodenticides together,,
142,#N/A,2011,United States of America,barred owl,Strix varia,wild,,#N/A,liver,NA,18,6,NA,unknown/mixed,unknown/mixed,NA,NA,NA,NA,NA,NA,NA,unclear,no,none,none,Grouped multiple rodenticides together,,
142,#N/A,2012,United States of America,barred owl,Strix varia,wild,,#N/A,liver,NA,24,12,NA,unknown/mixed,unknown/mixed,NA,NA,NA,NA,NA,NA,NA,unclear,no,none,none,Grouped multiple rodenticides together,,
142,#N/A,2013,United States of America,barred owl,Strix varia,wild,,#N/A,liver,NA,1,1,NA,unknown/mixed,unknown/mixed,NA,NA,NA,NA,NA,NA,NA,unclear,no,none,none,Grouped multiple rodenticides together,,
143,#N/A,2012-2014,South Africa,Black Harrier,Circus maurus,wild,Total PCBs,PCB,blood,NA,56,NA,NA,nestling,unknown/mixed,,3.5,,3.1,0,13.7,ng/ml,wet,yes,Plumage,Morphology,,,
143,#N/A,2012-2014,South Africa,Black Harrier,Circus maurus,wild,DDT,organochlorine insecticides,blood,NA,56,NA,NA,nestling,unknown/mixed,,1.9,,2,0,9.8,ng/ml,wet,yes,Plumage,Morphology,,,
144,#N/A,2012-2014,South Africa,Black Harrier,Circus maurus,wild,DDT,organochlorine insecticides,blood,NA,15,NA,NA,adult,female,arithmetic mean,0.05,> = 0.01,0.18,0,0.71,ng/ml,wet,yes,Change in white blood cells,Physiological,,,
144,#N/A,2012-2014,South Africa,Black Harrier,Circus maurus,wild,DDT,organochlorine insecticides,blood,NA,9,NA,NA,adult,male,arithmetic mean,0.51,> = 0.01,0.69,0,2.14,ng/ml,wet,yes,Change in white blood cells,Physiological,,,
144,#N/A,2012-2014,South Africa,Black Harrier,Circus maurus,wild,DDE,organochlorine insecticides,blood,NA,90,NA,NA,nestling,unknown/mixed,arithmetic mean,0.29,> = 0.01,0.48,0,2.21,ng/ml,wet,yes,Change in white blood cells,Physiological,,,
144,#N/A,2012-2014,South Africa,Black Harrier,Circus maurus,wild,DDE,organochlorine insecticides,blood,NA,15,NA,NA,adult,female,arithmetic mean,1.41,> = 0.01,0.97,0,3.38,ng/ml,wet,yes,Change in white blood cells,Physiological,,,
144,#N/A,2012-2014,South Africa,Black Harrier,Circus maurus,wild,DDE,organochlorine insecticides,blood,NA,9,NA,NA,adult,male,arithmetic mean,2.55,> = 0.01,1.51,1.05,4.89,ng/ml,wet,yes,Change in white blood cells,Physiological,,,
144,#N/A,2012-2014,South Africa,Black Harrier,Circus maurus,wild,DDT,organochlorine insecticides,blood,NA,90,NA,NA,nestling,unknown/mixed,arithmetic mean,1.57,> = 0.01,1.88,0,9.84,ng/ml,wet,yes,Change in white blood cells,Physiological,,,
144,#N/A,2012-2014,South Africa,Black Harrier,Circus maurus,wild,Total PCBs,PCB,blood,NA,9,NA,NA,adult,male,arithmetic mean,1.41,> = 0.01,1.16,0,3.23,ng/ml,wet,yes,Change in white blood cells,Physiological,,,
144,#N/A,2012-2014,South Africa,Black Harrier,Circus maurus,wild,Total PCBs,PCB,blood,NA,15,NA,NA,adult,female,arithmetic mean,1.87,> = 0.01,2.32,0,6.93,ng/ml,wet,yes,Change in white blood cells,Physiological,,,
144,#N/A,2012-2014,South Africa,Black Harrier,Circus maurus,wild,Total PCBs,PCB,blood,NA,90,NA,NA,nestling,unknown/mixed,arithmetic mean,3.55,> = 0.01,3.06,0,13.74,ng/ml,wet,yes,Change in white blood cells,Physiological,,,
145,#N/A,1999-2001,Spain,Red Kite,Milvus milvus,wild,TDE,organochlorine insecticides,eggs,NA,12,12,NA,egg,unknown/mixed,arithmetic mean,0.2,NA,0.37,0.03,1,ng/g,wet,no,none,none,,,
145,#N/A,1999-2001,Spain,Red Kite,Milvus milvus,wild,Total PCDD/F,organochlorine insecticides,eggs,NA,12,12,NA,egg,unknown/mixed,arithmetic mean,23,NA,12,7.22,42,pg/g,wet,no,none,none,,,
145,#N/A,1999-2001,Spain,Red Kite,Milvus milvus,wild,DDT,organochlorine insecticides,eggs,NA,12,12,NA,egg,unknown/mixed,arithmetic mean,207,NA,202,3,608,ng/g,wet,no,none,none,,,
145,#N/A,1999-2001,Spain,Red Kite,Milvus milvus,wild,Total TEQs,organochlorine insecticides,eggs,NA,12,12,NA,egg,unknown/mixed,arithmetic mean,238,NA,220,7.02,667,pg/g,wet,no,none,none,,,
145,#N/A,1999-2001,Spain,Red Kite,Milvus milvus,wild,DDE,organochlorine insecticides,eggs,NA,12,12,NA,egg,unknown/mixed,arithmetic mean,9316,NA,10888,152,33549,ng/g,wet,no,none,none,,,
146,#N/A,2004-2009,Spain,Eurasian Eagle-owl,Bubo bubo,wild,Total PBDE,flame retardants,eggs,NA,58,NA,0.91,egg,unknown/mixed,arithmetic mean,50.49,> = 0.5–1,93.79,ND,457.19,ng/g-1,wet,yes,Eggshell thickness,#N/A,,,
146,#N/A,2004-2009,Spain,Eurasian Eagle-owl,Bubo bubo,wild,Heptachlor,organochlorine insecticides,eggs,NA,58,NA,0.14,egg,unknown/mixed,arithmetic mean,0.67,> = 0.5–1,2.05,ND,11.83,ng/g-1,wet,yes,Eggshell thickness,#N/A,,,
146,#N/A,2004-2009,Spain,Eurasian Eagle-owl,Bubo bubo,wild,Aldrin,organochlorine insecticides,eggs,NA,58,NA,0.03,egg,unknown/mixed,arithmetic mean,0.8,> = 0.5–1,4.51,ND,31.21,ng/g-1,wet,yes,Eggshell thickness,#N/A,,,
146,#N/A,2004-2009,Spain,Eurasian Eagle-owl,Bubo bubo,wild,d-HCH,organochlorine insecticides,eggs,NA,58,NA,0.03,egg,unknown/mixed,arithmetic mean,0.95,> = 0.5–1,5.23,ND,34.19,ng/g-1,wet,yes,Eggshell thickness,#N/A,,,
146,#N/A,2004-2009,Spain,Eurasian Eagle-owl,Bubo bubo,wild,t Chlordane,organochlorine insecticides,eggs,NA,58,NA,0.48,egg,unknown/mixed,arithmetic mean,3.34,> = 0.5–1,6.71,ND,34.71,ng/g-1,wet,yes,Eggshell thickness,#N/A,,,
146,#N/A,2004-2009,Spain,Eurasian Eagle-owl,Bubo bubo,wild,a-HCH,organochlorine insecticides,eggs,NA,58,NA,0.07,egg,unknown/mixed,arithmetic mean,2.17,> = 0.5–1,8.23,ND,39.14,ng/g-1,wet,yes,Eggshell thickness,#N/A,,,
146,#N/A,2004-2009,Spain,Eurasian Eagle-owl,Bubo bubo,wild,Methoxychlor,organochlorine insecticides,eggs,NA,56,NA,0.21,egg,unknown/mixed,arithmetic mean,5.34,> = 0.5–1,11.68,ND,40.54,ng/g-1,wet,yes,Eggshell thickness,#N/A,,,
146,#N/A,2004-2009,Spain,Eurasian Eagle-owl,Bubo bubo,wild,e-HCH,organochlorine insecticides,eggs,NA,58,NA,0.19,egg,unknown/mixed,arithmetic mean,4.6,> = 0.5–1,10.48,ND,42.54,ng/g-1,wet,yes,Eggshell thickness,#N/A,,,
146,#N/A,2004-2009,Spain,Eurasian Eagle-owl,Bubo bubo,wild,Mirex,organochlorine insecticides,eggs,NA,56,NA,0.24,egg,unknown/mixed,arithmetic mean,1.63,> = 0.5–1,6.39,ND,46.3,ng/g-1,wet,yes,Eggshell thickness,#N/A,,,
146,#N/A,2004-2009,Spain,Eurasian Eagle-owl,Bubo bubo,wild,Lindane,organochlorine insecticides,eggs,NA,58,NA,0.03,egg,unknown/mixed,arithmetic mean,2.21,> = 0.5–1,12.51,ND,86.09,ng/g-1,wet,yes,Eggshell thickness,#N/A,,,
146,#N/A,2004-2009,Spain,Eurasian Eagle-owl,Bubo bubo,wild,HCB (Hexachlorobenzene),organochlorine insecticides,eggs,NA,56,NA,1,egg,unknown/mixed,arithmetic mean,29.34,> = 0.5–1,37.17,1.71,239.38,ng/g-1,wet,yes,Eggshell thickness,#N/A,,,
146,#N/A,2004-2009,Spain,Eurasian Eagle-owl,Bubo bubo,wild,b-HCH,organochlorine insecticides,eggs,NA,58,NA,0.26,egg,unknown/mixed,arithmetic mean,56.3,> = 0.5–1,156.42,ND,751.96,ng/g-1,wet,yes,Eggshell thickness,#N/A,,,
146,#N/A,2004-2009,Spain,Eurasian Eagle-owl,Bubo bubo,wild,Total HCHs,organochlorine insecticides,eggs,NA,58,NA,NA,egg,unknown/mixed,arithmetic mean,66.24,> = 0.5–1,158.34,ND,751.96,ng/g-1,wet,yes,Eggshell thickness,#N/A,,,
146,#N/A,2004-2009,Spain,Eurasian Eagle-owl,Bubo bubo,wild,Endosulfan,organochlorine insecticides,eggs,NA,58,NA,0.17,egg,unknown/mixed,arithmetic mean,165.79,> = 0.5–1,646.18,ND,4629.18,ng/g-1,wet,yes,Eggshell thickness,#N/A,,,
146,#N/A,2004-2009,Spain,Eurasian Eagle-owl,Bubo bubo,wild,Heptachlor epoxide,organochlorine insecticides,eggs,NA,58,NA,0.1,egg,unknown/mixed,arithmetic mean,352.17,> = 0.5–1,1180.2,ND,6447.43,ng/g-1,wet,yes,Eggshell thickness,#N/A,,,
146,#N/A,2004-2009,Spain,Eurasian Eagle-owl,Bubo bubo,wild,Dieldrin,organochlorine insecticides,eggs,NA,58,NA,0.35,egg,unknown/mixed,arithmetic mean,447.67,> = 0.5–1,1776.02,ND,9463.71,ng/g-1,wet,yes,Eggshell thickness,#N/A,,,
146,#N/A,2004-2009,Spain,Eurasian Eagle-owl,Bubo bubo,wild,Cyclodiene,organochlorine insecticides,eggs,NA,58,NA,NA,egg,unknown/mixed,arithmetic mean,970.43,> = 0.5–1,2116.5,ND,9491.44,ng/g-1,wet,yes,Eggshell thickness,#N/A,,,
146,#N/A,2004-2009,Spain,Eurasian Eagle-owl,Bubo bubo,wild,DDT,organochlorine insecticides,eggs,NA,58,NA,NA,egg,unknown/mixed,arithmetic mean,16354.07,> = 0.5–1,27843.08,584.01,129935.33,ng/g-1,wet,yes,Eggshell thickness,#N/A,,,
146,#N/A,2004-2009,Spain,Eurasian Eagle-owl,Bubo bubo,wild,Total PCBs,PCB,eggs,NA,58,NA,1,egg,unknown/mixed,arithmetic mean,2569.96,> = 0.5–1,658134,84.85,34753.94,ng/g-1,wet,yes,Eggshell thickness,#N/A,,,
147,#N/A,2003,Greece,Peregrine Falcon,Falco peregrinus,wild,Dieldrin,organochlorine insecticides,adipose,NA,2,1,NA,unknown/mixed,unknown/mixed,geometric mean,0.03,> = 0.02–0.05,NA,ND,0.11,ng/g,wet,no,none,none,,,
147,#N/A,2003,Greece,Peregrine Falcon,Falco peregrinus,wild,Endosulfan sulfate,organochlorine insecticides,adipose,NA,2,1,NA,unknown/mixed,unknown/mixed,geometric mean,0.09,> = 0.02–0.05,NA,ND,0.16,ng/g,wet,no,none,none,,,
147,#N/A,2003,Greece,Griffon Vulture,Gyps fulvus,wild,Endosulfan II,organochlorine insecticides,adipose,NA,2,1,NA,unknown/mixed,unknown/mixed,geometric mean,0.06,> = 0.02–0.05,NA,ND,0.34,ng/g,wet,no,none,none,,,
147,#N/A,2003,Greece,Griffon Vulture,Gyps fulvus,wild,Dieldrin,organochlorine insecticides,adipose,NA,2,1,NA,unknown/mixed,unknown/mixed,geometric mean,0.06,> = 0.02–0.05,NA,ND,0.37,ng/g,wet,no,none,none,,,
147,#N/A,2003,Greece,Griffon Vulture,Gyps fulvus,wild,DDD,organochlorine insecticides,adipose,NA,2,1,NA,unknown/mixed,unknown/mixed,geometric mean,0.07,> = 0.02–0.05,NA,ND,0.44,ng/g,wet,no,none,none,,,
147,#N/A,2003,Greece,Peregrine Falcon,Falco peregrinus,wild,d-HCH,organochlorine insecticides,adipose,NA,2,1,NA,unknown/mixed,unknown/mixed,geometric mean,0.07,> = 0.02–0.05,NA,ND,0.47,ng/g,wet,no,none,none,,,
147,#N/A,2003,Greece,Short-toed Snake-eagle,Circaetus gallicus,wild,DDD,organochlorine insecticides,adipose,NA,3,NA,NA,unknown/mixed,unknown/mixed,geometric mean,0.16,> = 0.02–0.05,NA,ND,0.87,ng/g,wet,no,none,none,,,
147,#N/A,2003,Greece,Common Kestrel,Falco tinnunculus,wild,Heptachlor epoxide,organochlorine insecticides,adipose,NA,4,NA,NA,unknown/mixed,unknown/mixed,geometric mean,0.09,> = 0.02–0.05,NA,ND,0.99,ng/g,wet,no,none,none,,,
147,#N/A,2003,Greece,Griffon Vulture,Gyps fulvus,wild,b-HCH,organochlorine insecticides,adipose,NA,2,2,NA,unknown/mixed,unknown/mixed,geometric mean,0.94,> = 0.02–0.05,NA,0.71,1.26,ng/g,wet,no,none,none,,,
147,#N/A,2003,Greece,Peregrine Falcon,Falco peregrinus,wild,Heptachlor epoxide,organochlorine insecticides,adipose,NA,2,2,NA,unknown/mixed,unknown/mixed,geometric mean,0.34,> = 0.02–0.05,NA,0.07,1.73,ng/g,wet,no,none,none,,,
147,#N/A,2003,Greece,Griffon Vulture,Gyps fulvus,wild,DDT,organochlorine insecticides,adipose,NA,2,1,NA,unknown/mixed,unknown/mixed,geometric mean,0.14,> = 0.02–0.05,NA,ND,1.81,ng/g,wet,no,none,none,,,
147,#N/A,2003,Greece,Short-toed Snake-eagle,Circaetus gallicus,wild,a-HCH,organochlorine insecticides,adipose,NA,3,NA,NA,unknown/mixed,unknown/mixed,geometric mean,0.19,> = 0.02–0.05,NA,ND,2.05,ng/g,wet,no,none,none,,,
147,#N/A,2003,Greece,Common Kestrel,Falco tinnunculus,wild,Lindane,organochlorine insecticides,adipose,NA,4,NA,NA,unknown/mixed,unknown/mixed,geometric mean,0.44,> = 0.02–0.05,NA,ND,2.2,ng/g,wet,no,none,none,,,
147,#N/A,2003,Greece,Common Kestrel,Falco tinnunculus,wild,DDT,organochlorine insecticides,adipose,NA,4,NA,NA,unknown/mixed,unknown/mixed,geometric mean,0.12,> = 0.02–0.05,NA,ND,2.4,ng/g,wet,no,none,none,,,
147,#N/A,2003,Greece,Peregrine Falcon,Falco peregrinus,wild,DDT,organochlorine insecticides,adipose,NA,2,1,NA,unknown/mixed,unknown/mixed,geometric mean,0.16,> = 0.02–0.05,NA,ND,2.52,ng/g,wet,no,none,none,,,
147,#N/A,2003,Greece,Common Kestrel,Falco tinnunculus,wild,b-HCH,organochlorine insecticides,adipose,NA,4,NA,NA,unknown/mixed,unknown/mixed,geometric mean,0.08,> = 0.02–0.05,NA,ND,3.23,ng/g,wet,no,none,none,,,
147,#N/A,2003,Greece,Peregrine Falcon,Falco peregrinus,wild,DDD,organochlorine insecticides,adipose,NA,2,2,NA,unknown/mixed,unknown/mixed,geometric mean,0.39,> = 0.02–0.05,NA,0.04,3.77,ng/g,wet,no,none,none,,,
147,#N/A,2003,Greece,Common Kestrel,Falco tinnunculus,wild,a-HCH,organochlorine insecticides,adipose,NA,4,NA,NA,unknown/mixed,unknown/mixed,geometric mean,0.2,> = 0.02–0.05,NA,ND,4.27,ng/g,wet,no,none,none,,,
147,#N/A,2003,Greece,Short-toed Snake-eagle,Circaetus gallicus,wild,Heptachlor epoxide,organochlorine insecticides,adipose,NA,3,NA,NA,unknown/mixed,unknown/mixed,geometric mean,0.21,> = 0.02–0.05,NA,ND,4.87,ng/g,wet,no,none,none,,,
147,#N/A,2003,Greece,Short-toed Snake-eagle,Circaetus gallicus,wild,Endrin,organochlorine insecticides,adipose,NA,3,NA,NA,unknown/mixed,unknown/mixed,geometric mean,0.4,> = 0.02–0.05,NA,ND,4.98,ng/g,wet,no,none,none,,,
147,#N/A,2003,Greece,Peregrine Falcon,Falco peregrinus,wild,a-HCH,organochlorine insecticides,adipose,NA,2,1,NA,unknown/mixed,unknown/mixed,geometric mean,0.25,> = 0.02–0.05,NA,ND,6.29,ng/g,wet,no,none,none,,,
147,#N/A,2003,Greece,Common Kestrel,Falco tinnunculus,wild,Heptachlor,organochlorine insecticides,adipose,NA,4,NA,NA,unknown/mixed,unknown/mixed,geometric mean,0.17,> = 0.02–0.05,NA,ND,6.64,ng/g,wet,no,none,none,,,
147,#N/A,2003,Greece,Griffon Vulture,Gyps fulvus,wild,Heptachlor,organochlorine insecticides,adipose,NA,2,1,NA,unknown/mixed,unknown/mixed,geometric mean,0.26,> = 0.02–0.05,NA,ND,6.8,ng/g,wet,no,none,none,,,
147,#N/A,2003,Greece,Eurasian Sparrowhawk,Accipiter nisus,wild,b-HCH,organochlorine insecticides,adipose,NA,3,NA,NA,unknown/mixed,unknown/mixed,geometric mean,0.78,> = 0.02–0.05,NA,ND,8.11,ng/g,wet,no,none,none,,,
147,#N/A,2003,Greece,Common Kestrel,Falco tinnunculus,wild,Total HCHs,organochlorine insecticides,adipose,NA,4,NA,NA,unknown/mixed,unknown/mixed,geometric mean,1.27,> = 0.02–0.05,NA,ND,9.7,ng/g,wet,no,none,none,,,
147,#N/A,2003,Greece,Common Kestrel,Falco tinnunculus,wild,DDD,organochlorine insecticides,adipose,NA,4,NA,NA,unknown/mixed,unknown/mixed,geometric mean,0.27,> = 0.02–0.05,NA,ND,11.7,ng/g,wet,no,none,none,,,
147,#N/A,2003,Greece,Eurasian Sparrowhawk,Accipiter nisus,wild,Lindane,organochlorine insecticides,adipose,NA,3,NA,NA,unknown/mixed,unknown/mixed,geometric mean,0.69,> = 0.02–0.05,NA,ND,13.98,ng/g,wet,no,none,none,,,
147,#N/A,2003,Greece,Common Buzzard,Buteo buteo,wild,Heptachlor epoxide,organochlorine insecticides,adipose,NA,10,NA,NA,unknown/mixed,unknown/mixed,geometric mean,0.23,> = 0.02–0.05,NA,ND,14.15,ng/g,wet,no,none,none,,,
147,#N/A,2003,Greece,Peregrine Falcon,Falco peregrinus,wild,Lindane,organochlorine insecticides,adipose,NA,2,1,NA,unknown/mixed,unknown/mixed,geometric mean,0.38,> = 0.02–0.05,NA,ND,14.32,ng/g,wet,no,none,none,,,
147,#N/A,2003,Greece,Common Buzzard,Buteo buteo,wild,Lindane,organochlorine insecticides,adipose,NA,10,NA,NA,unknown/mixed,unknown/mixed,geometric mean,1.49,> = 0.02–0.05,NA,ND,16.51,ng/g,wet,no,none,none,,,
147,#N/A,2003,Greece,Peregrine Falcon,Falco peregrinus,wild,Total HCHs,organochlorine insecticides,adipose,NA,2,2,NA,unknown/mixed,unknown/mixed,geometric mean,3.18,> = 0.02–0.05,NA,0.49,20.61,ng/g,wet,no,none,none,,,
147,#N/A,2003,Greece,Short-toed Snake-eagle,Circaetus gallicus,wild,Lindane,organochlorine insecticides,adipose,NA,3,NA,NA,unknown/mixed,unknown/mixed,geometric mean,0.45,> = 0.02–0.05,NA,ND,21.97,ng/g,wet,no,none,none,,,
147,#N/A,2003,Greece,Eurasian Sparrowhawk,Accipiter nisus,wild,Heptachlor epoxide,organochlorine insecticides,adipose,NA,3,NA,NA,unknown/mixed,unknown/mixed,geometric mean,1.09,> = 0.02–0.05,NA,ND,22.22,ng/g,wet,no,none,none,,,
147,#N/A,2003,Greece,Short-toed Snake-eagle,Circaetus gallicus,wild,Total HCHs,organochlorine insecticides,adipose,NA,3,NA,NA,unknown/mixed,unknown/mixed,geometric mean,0.73,> = 0.02–0.05,NA,ND,24.02,ng/g,wet,no,none,none,,,
147,#N/A,2003,Greece,Griffon Vulture,Gyps fulvus,wild,Lindane,organochlorine insecticides,adipose,NA,2,2,NA,unknown/mixed,unknown/mixed,geometric mean,3.39,> = 0.02–0.05,NA,0.43,27.11,ng/g,wet,no,none,none,,,
147,#N/A,2003,Greece,Griffon Vulture,Gyps fulvus,wild,DDE,organochlorine insecticides,adipose,NA,2,2,NA,unknown/mixed,unknown/mixed,geometric mean,32.38,> = 0.02–0.05,NA,30.57,34.3,ng/g,wet,no,none,none,,,
147,#N/A,2003,Greece,Griffon Vulture,Gyps fulvus,wild,Total DDTs,organochlorine insecticides,adipose,NA,2,2,NA,unknown/mixed,unknown/mixed,geometric mean,33.44,> = 0.02–0.2,NA,30.59,36.55,ng/g,wet,no,none,none,,,
147,#N/A,2003,Greece,Common Buzzard,Buteo buteo,wild,Endrin,organochlorine insecticides,adipose,NA,10,NA,NA,unknown/mixed,unknown/mixed,geometric mean,0.51,> = 0.02–0.05,NA,ND,39.34,ng/g,wet,no,none,none,,,
147,#N/A,2003,Greece,Eurasian Sparrowhawk,Accipiter nisus,wild,d-HCH,organochlorine insecticides,adipose,NA,3,NA,NA,unknown/mixed,unknown/mixed,geometric mean,1.63,> = 0.02–0.05,NA,ND,51.06,ng/g,wet,no,none,none,,,
147,#N/A,2003,Greece,Griffon Vulture,Gyps fulvus,wild,a-HCH,organochlorine insecticides,adipose,NA,2,2,NA,unknown/mixed,unknown/mixed,geometric mean,17.87,> = 0.02–0.05,NA,4.94,64.68,ng/g,wet,no,none,none,,,
147,#N/A,2003,Greece,Common Buzzard,Buteo buteo,wild,a-HCH,organochlorine insecticides,adipose,NA,10,NA,NA,unknown/mixed,unknown/mixed,geometric mean,1.5,> = 0.02–0.05,NA,ND,82.07,ng/g,wet,no,none,none,,,
147,#N/A,2003,Greece,Eurasian Sparrowhawk,Accipiter nisus,wild,a-HCH,organochlorine insecticides,adipose,NA,3,NA,NA,unknown/mixed,unknown/mixed,geometric mean,30.58,> = 0.02–0.05,NA,6.97,83.27,ng/g,wet,no,none,none,,,
147,#N/A,2003,Greece,Griffon Vulture,Gyps fulvus,wild,Total HCHs,organochlorine insecticides,adipose,NA,2,2,NA,unknown/mixed,unknown/mixed,geometric mean,23.77,> = 0.02–0.05,NA,6.07,93.05,ng/g,wet,no,none,none,,,
147,#N/A,2003,Greece,Common Buzzard,Buteo buteo,wild,Total HCHs,organochlorine insecticides,adipose,NA,10,NA,NA,unknown/mixed,unknown/mixed,geometric mean,20.29,> = 0.02–0.05,NA,4.57,95.11,ng/g,wet,no,none,none,,,
147,#N/A,2003,Greece,Common Buzzard,Buteo buteo,wild,DDD,organochlorine insecticides,adipose,NA,10,NA,NA,unknown/mixed,unknown/mixed,geometric mean,2.12,> = 0.02–0.05,NA,ND,101.73,ng/g,wet,no,none,none,,,
147,#N/A,2003,Greece,Eurasian Sparrowhawk,Accipiter nisus,wild,Total HCHs,organochlorine insecticides,adipose,NA,3,NA,NA,unknown/mixed,unknown/mixed,geometric mean,62.97,> = 0.02–0.05,NA,23.61,105.36,ng/g,wet,no,none,none,,,
147,#N/A,2003,Greece,Common Buzzard,Buteo buteo,wild,Dieldrin,organochlorine insecticides,adipose,NA,10,NA,NA,unknown/mixed,unknown/mixed,geometric mean,0.63,> = 0.02–0.05,NA,ND,133.7,ng/g,wet,no,none,none,,,
147,#N/A,2003,Greece,Peregrine Falcon,Falco peregrinus,wild,DDE,organochlorine insecticides,adipose,NA,2,2,NA,unknown/mixed,unknown/mixed,geometric mean,156.02,> = 0.02–0.05,NA,55.77,436.5,ng/g,wet,no,none,none,,,
147,#N/A,2003,Greece,Peregrine Falcon,Falco peregrinus,wild,Total DDTs,organochlorine insecticides,adipose,NA,2,2,NA,unknown/mixed,unknown/mixed,geometric mean,160.25,> = 0.02–0.2,NA,58.33,440.27,ng/g,wet,no,none,none,,,
147,#N/A,2003,Greece,Eurasian Sparrowhawk,Accipiter nisus,wild,Dieldrin,organochlorine insecticides,adipose,NA,3,NA,NA,unknown/mixed,unknown/mixed,geometric mean,2.73,> = 0.02–0.05,NA,ND,449.48,ng/g,wet,no,none,none,,,
147,#N/A,2003,Greece,Short-toed Snake-eagle,Circaetus gallicus,wild,DDE,organochlorine insecticides,adipose,NA,3,NA,NA,unknown/mixed,unknown/mixed,geometric mean,10.5,> = 0.02–0.05,NA,0.25,453.66,ng/g,wet,no,none,none,,,
147,#N/A,2003,Greece,Short-toed Snake-eagle,Circaetus gallicus,wild,Total DDTs,organochlorine insecticides,adipose,NA,3,NA,NA,unknown/mixed,unknown/mixed,geometric mean,18.29,> = 0.02–0.2,NA,0.7,453.67,ng/g,wet,no,none,none,,,
147,#N/A,2003,Greece,Common Kestrel,Falco tinnunculus,wild,DDE,organochlorine insecticides,adipose,NA,4,NA,NA,unknown/mixed,unknown/mixed,geometric mean,29.57,> = 0.02–0.05,NA,ND,456.96,ng/g,wet,no,none,none,,,
