"","ID","Title","start","end","country","common_name","sci_name","subject.type","toxicant.specific","toxicant.group","sample.type","group","sample.size","exposed","proportion","Age.Class","Sex","concentration.level.estimate.type","Detection.limit..if.reported.","SD.of.concentration","minimum","maximum","unit.of.measure","wet.dry.weight.","sublethal.effects.assessed.","sublethal.specific","sublethal.type","concentration","spcode","ctcode","Continent"
"4673",270,"Ecotoxicological suitability o",NA,NA,"Netherlands","Little Owl","Athene noctua","wild","Pb","heavy metals","feathers - primaries","Gelderse Poort",4,NA,NA,"unknown/mixed","unknown/mixed","geometric mean","40",NA,NA,NA,"ug/g","dry","no","none","none",NA,50,18,"Europe"
"4674",270,"Ecotoxicological suitability o",NA,NA,"Netherlands","Little Owl","Athene noctua","wild","Cr","heavy metals","feathers - primaries","Gelderse Poort",4,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,"3","160","ug/g","dry","no","none","none",27,50,18,"Europe"
"4675",270,"Ecotoxicological suitability o",NA,NA,"Netherlands","Little Owl","Athene noctua","wild","Hg","heavy metals","feathers - primaries","Gelderse Poort",4,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,"6","158","ug/g","dry","no","none","none",17,50,18,"Europe"
"4676",270,"Ecotoxicological suitability o",NA,NA,"Netherlands","Little Owl","Athene noctua","wild","Sum of PCBs","PCBs","oil - uropygial gland","Gelderse Poort",4,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,"0.8","6.2","ug/g","fat basis","no","none","none",2,50,18,"Europe"
"4677",270,"Ecotoxicological suitability o",NA,NA,"Netherlands","Little Owl","Athene noctua","wild","p,p′-DDE","organochlorine insecticides","oil - uropygial gland","Gelderse Poort",5,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,"0.8","17.899999999999999","ug/g","fat basis","no","none","none",1.9,50,18,"Europe"
"4678",270,"Ecotoxicological suitability o",NA,NA,"Netherlands","Little Owl","Athene noctua","wild","Cu","heavy metals","feathers - primaries","Achterhoek",3,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,"17","21","ug/g","dry","no","none","none",19,50,18,"Europe"
"4679",270,"Ecotoxicological suitability o",NA,NA,"Netherlands","Little Owl","Athene noctua","wild","Zn","heavy metals","feathers - primaries","Achterhoek",3,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,"202","505","ug/g","dry","no","none","none",305,50,18,"Europe"
"4680",270,"Ecotoxicological suitability o",NA,NA,"Netherlands","Little Owl","Athene noctua","wild","Cd","heavy metals","feathers - primaries","Achterhoek",3,NA,NA,"unknown/mixed","unknown/mixed","geometric mean","2.2999999999999998",NA,NA,NA,"ug/g","dry","no","none","none",NA,50,18,"Europe"
"4681",270,"Ecotoxicological suitability o",NA,NA,"Netherlands","Little Owl","Athene noctua","wild","Pb","heavy metals","feathers - primaries","Achterhoek",3,NA,NA,"unknown/mixed","unknown/mixed","geometric mean","40",NA,NA,NA,"ug/g","dry","no","none","none",NA,50,18,"Europe"
"4682",270,"Ecotoxicological suitability o",NA,NA,"Netherlands","Little Owl","Athene noctua","wild","Cr","heavy metals","feathers - primaries","Achterhoek",3,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,"5","56","ug/g","dry","no","none","none",11,50,18,"Europe"
"4683",270,"Ecotoxicological suitability o",NA,NA,"Netherlands","Little Owl","Athene noctua","wild","Hg","heavy metals","feathers - primaries","Achterhoek",3,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,"6","20","ug/g","dry","no","none","none",10,50,18,"Europe"
"4684",270,"Ecotoxicological suitability o",NA,NA,"Netherlands","Little Owl","Athene noctua","wild","Sum of PCBs","PCBs","oil - uropygial gland","Achterhoek",6,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,"0.2","0.8","ug/g","fat basis","no","none","none",0.4,50,18,"Europe"
"4685",270,"Ecotoxicological suitability o",NA,NA,"Netherlands","Little Owl","Athene noctua","wild","p,p′-DDE","organochlorine insecticides","oil - uropygial gland","Achterhoek",6,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,"0.3","1.2","ug/g","fat basis","no","none","none",0.6,50,18,"Europe"
"4686",271,"Organochlorine residue levels","1990","1998","Spain","European Honey-Buzzard","Pernis apivorus","mixed","HCB (Hexachlorobenzene)","organochlorine insecticides","liver",NA,4,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,"ND","27","ng/g","wet","no","none","none",12,34,23,"Europe"
"4687",271,"Organochlorine residue levels","1990","1998","Spain","Black Kite","Milvus migrans","mixed","HCB (Hexachlorobenzene)","organochlorine insecticides","liver",NA,3,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,"21.5","114.1","ng/g","wet","no","none","none",46.8,13,23,"Europe"
"4688",271,"Organochlorine residue levels","1990","1998","Spain","Red Kite","Milvus milvus","mixed","HCB (Hexachlorobenzene)","organochlorine insecticides","liver",NA,4,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,"50.5","144.69999999999999","ng/g","wet","no","none","none",96.6,67,23,"Europe"
"4689",271,"Organochlorine residue levels","1990","1998","Spain","Griffon Vulture","Gyps fulvus","mixed","HCB (Hexachlorobenzene)","organochlorine insecticides","liver",NA,7,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,"ND","251.2","ng/g","wet","no","none","none",44.5,41,23,"Europe"
"4690",271,"Organochlorine residue levels","1990","1998","Spain","Cinereous Vulture","Aegypius monachus","mixed","HCB (Hexachlorobenzene)","organochlorine insecticides","liver",NA,2,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,"ND","ND","ng/g","wet","no","none","none",NA,20,23,"Europe"
"4691",271,"Organochlorine residue levels","1990","1998","Spain","Short-Toed Snake-Eagle","Circaetus gallicus","mixed","HCB (Hexachlorobenzene)","organochlorine insecticides","liver",NA,2,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,"25.8","54.3","ng/g","wet","no","none","none",37.5,74,23,"Europe"
"4692",271,"Organochlorine residue levels","1990","1998","Spain","Western Marsh-Harrier","Circus aeruginosus","mixed","HCB (Hexachlorobenzene)","organochlorine insecticides","liver",NA,4,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,"ND","147.9","ng/g","wet","no","none","none",18.3,84,23,"Europe"
"4693",271,"Organochlorine residue levels","1990","1998","Spain","Northern Harrier","Circus cyaneus","mixed","HCB (Hexachlorobenzene)","organochlorine insecticides","liver",NA,3,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,"17.2","63.6","ng/g","wet","no","none","none",38.3,57,23,"Europe"
"4694",271,"Organochlorine residue levels","1990","1998","Spain","Montagu's Harrier","Circus pygargus","mixed","HCB (Hexachlorobenzene)","organochlorine insecticides","liver",NA,1,NA,NA,"unknown/mixed","unknown/mixed","n=1",NA,NA,"n=1","n=1","ng/g","wet","no","none","none",10.4,55,23,"Europe"
"4695",271,"Organochlorine residue levels","1990","1998","Spain","Northern Goshawk","Accipiter gentilis","mixed","HCB (Hexachlorobenzene)","organochlorine insecticides","liver",NA,5,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,"19.600000000000001","317.3","ng/g","wet","no","none","none",71.4,56,23,"Europe"
"4696",271,"Organochlorine residue levels","1990","1998","Spain","Eurasian Sparrowhawk","Accipiter nisus","mixed","HCB (Hexachlorobenzene)","organochlorine insecticides","liver",NA,10,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,"ND","645.79999999999995","ng/g","wet","no","none","none",99.6,33,23,"Europe"
"4697",271,"Organochlorine residue levels","1990","1998","Spain","Common Buzzard","Buteo buteo","mixed","HCB (Hexachlorobenzene)","organochlorine insecticides","liver",NA,39,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,"ND","994.9","ng/g","wet","no","none","none",70.1,23,23,"Europe"
"4698",271,"Organochlorine residue levels","1990","1998","Spain","Booted Eagle","Hieraaetus pennatus","mixed","HCB (Hexachlorobenzene)","organochlorine insecticides","liver",NA,3,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,"35","505.4","ng/g","wet","no","none","none",95.9,16,23,"Europe"
"4699",271,"Organochlorine residue levels","1990","1998","Spain","Bonelli's Eagle","Aquila fasciatus","mixed","HCB (Hexachlorobenzene)","organochlorine insecticides","liver",NA,4,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,"25.2","172.9","ng/g","wet","no","none","none",46.1,15,23,"Europe"
"4700",271,"Organochlorine residue levels","1990","1998","Spain","Lesser Kestrel","Falco naumanni","mixed","HCB (Hexachlorobenzene)","organochlorine insecticides","liver",NA,5,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,"30.5","183.9","ng/g","wet","no","none","none",62.8,48,23,"Europe"
"4701",271,"Organochlorine residue levels","1990","1998","Spain","Common Kestrel","Falco tinnunculus","mixed","HCB (Hexachlorobenzene)","organochlorine insecticides","liver",NA,26,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,"ND","633.1","ng/g","wet","no","none","none",66.2,24,23,"Europe"
"4702",271,"Organochlorine residue levels","1990","1998","Spain","Eurasian Hobby","Falco subbuteo","mixed","HCB (Hexachlorobenzene)","organochlorine insecticides","liver",NA,4,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,"148.4","516.9","ng/g","wet","no","none","none",246.9,32,23,"Europe"
"4703",271,"Organochlorine residue levels","1990","1998","Spain","Peregrine Falcon","Falco peregrinus","mixed","HCB (Hexachlorobenzene)","organochlorine insecticides","liver",NA,4,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,"ND","1373.1","ng/g","wet","no","none","none",106.4,62,23,"Europe"
"4704",271,"Organochlorine residue levels","1990","1998","Spain","European Honey-Buzzard","Pernis apivorus","mixed","b-HCH","organochlorine insecticides","liver",NA,4,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,"ND","23.3","ng/g","wet","no","none","none",2.7,34,23,"Europe"
"4705",271,"Organochlorine residue levels","1990","1998","Spain","Black Kite","Milvus migrans","mixed","b-HCH","organochlorine insecticides","liver",NA,3,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,"ND","5.3","ng/g","wet","no","none","none",2.2,13,23,"Europe"
"4706",271,"Organochlorine residue levels","1990","1998","Spain","Red Kite","Milvus milvus","mixed","b-HCH","organochlorine insecticides","liver",NA,4,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,"ND","26.1","ng/g","wet","no","none","none",5.1,67,23,"Europe"
"4707",271,"Organochlorine residue levels","1990","1998","Spain","Griffon Vulture","Gyps fulvus","mixed","b-HCH","organochlorine insecticides","liver",NA,7,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,"ND","33.700000000000003","ng/g","wet","no","none","none",6.5,41,23,"Europe"
"4708",271,"Organochlorine residue levels","1990","1998","Spain","Cinereous Vulture","Aegypius monachus","mixed","b-HCH","organochlorine insecticides","liver",NA,2,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,"ND","3","ng/g","wet","no","none","none",1.15,20,23,"Europe"
"4709",271,"Organochlorine residue levels","1990","1998","Spain","Short-Toed Snake-Eagle","Circaetus gallicus","mixed","b-HCH","organochlorine insecticides","liver",NA,2,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,"ND","14.2","ng/g","wet","no","none","none",2.3,74,23,"Europe"
"4710",271,"Organochlorine residue levels","1990","1998","Spain","Western Marsh-Harrier","Circus aeruginosus","mixed","b-HCH","organochlorine insecticides","liver",NA,4,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,"ND","21","ng/g","wet","no","none","none",2.5,84,23,"Europe"
"4711",271,"Organochlorine residue levels","1990","1998","Spain","Northern Harrier","Circus cyaneus","mixed","b-HCH","organochlorine insecticides","liver",NA,3,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,"ND","8.6","ng/g","wet","no","none","none",1.15,57,23,"Europe"
"4712",271,"Organochlorine residue levels","1990","1998","Spain","Montagu's Harrier","Circus pygargus","mixed","b-HCH","organochlorine insecticides","liver",NA,1,NA,NA,"unknown/mixed","unknown/mixed","n=1",NA,NA,"n=1","n=1","ng/g","wet","no","none","none",1.5,55,23,"Europe"
"4713",271,"Organochlorine residue levels","1990","1998","Spain","Northern Goshawk","Accipiter gentilis","mixed","b-HCH","organochlorine insecticides","liver",NA,5,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,"7.7","181.5","ng/g","wet","no","none","none",23,56,23,"Europe"
"4714",271,"Organochlorine residue levels","1990","1998","Spain","Eurasian Sparrowhawk","Accipiter nisus","mixed","b-HCH","organochlorine insecticides","liver",NA,10,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,"ND","66.7","ng/g","wet","no","none","none",11.7,33,23,"Europe"
"4715",271,"Organochlorine residue levels","1990","1998","Spain","Common Buzzard","Buteo buteo","mixed","b-HCH","organochlorine insecticides","liver",NA,39,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,"ND","94.3","ng/g","wet","no","none","none",3.7,23,23,"Europe"
"4716",271,"Organochlorine residue levels","1990","1998","Spain","Booted Eagle","Hieraaetus pennatus","mixed","b-HCH","organochlorine insecticides","liver",NA,3,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,"6.3","129.9","ng/g","wet","no","none","none",19.6,16,23,"Europe"
"4717",271,"Organochlorine residue levels","1990","1998","Spain","Bonelli's Eagle","Aquila fasciatus","mixed","b-HCH","organochlorine insecticides","liver",NA,4,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,"2.5","160.4","ng/g","wet","no","none","none",15.5,15,23,"Europe"
"4718",271,"Organochlorine residue levels","1990","1998","Spain","Lesser Kestrel","Falco naumanni","mixed","b-HCH","organochlorine insecticides","liver",NA,5,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,"3","28.1","ng/g","wet","no","none","none",10.2,48,23,"Europe"
"4719",271,"Organochlorine residue levels","1990","1998","Spain","Common Kestrel","Falco tinnunculus","mixed","b-HCH","organochlorine insecticides","liver",NA,26,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,"ND","57.7","ng/g","wet","no","none","none",4.3,24,23,"Europe"
"4720",271,"Organochlorine residue levels","1990","1998","Spain","Eurasian Hobby","Falco subbuteo","mixed","b-HCH","organochlorine insecticides","liver",NA,4,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,"ND","617.20000000000005","ng/g","wet","no","none","none",21.4,32,23,"Europe"
"4721",271,"Organochlorine residue levels","1990","1998","Spain","Peregrine Falcon","Falco peregrinus","mixed","b-HCH","organochlorine insecticides","liver",NA,4,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,"10.3","348","ng/g","wet","no","none","none",45.4,62,23,"Europe"
"4722",271,"Organochlorine residue levels","1990","1998","Spain","European Honey-Buzzard","Pernis apivorus","mixed","g-HCH","organochlorine insecticides","liver",NA,4,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,"8.1","314.39999999999998","ng/g","wet","no","none","none",28.7,34,23,"Europe"
"4723",271,"Organochlorine residue levels","1990","1998","Spain","Black Kite","Milvus migrans","mixed","g-HCH","organochlorine insecticides","liver",NA,3,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,"18.600000000000001","35.5","ng/g","wet","no","none","none",23.5,13,23,"Europe"
"4724",271,"Organochlorine residue levels","1990","1998","Spain","Red Kite","Milvus milvus","mixed","g-HCH","organochlorine insecticides","liver",NA,4,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,"ND","42.5","ng/g","wet","no","none","none",5.1,67,23,"Europe"
"4725",271,"Organochlorine residue levels","1990","1998","Spain","Griffon Vulture","Gyps fulvus","mixed","g-HCH","organochlorine insecticides","liver",NA,7,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,"ND","51.9","ng/g","wet","no","none","none",10,41,23,"Europe"
"4726",271,"Organochlorine residue levels","1990","1998","Spain","Cinereous Vulture","Aegypius monachus","mixed","g-HCH","organochlorine insecticides","liver",NA,2,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,"2.6","12.3","ng/g","wet","no","none","none",5.7,20,23,"Europe"
"4727",271,"Organochlorine residue levels","1990","1998","Spain","Short-Toed Snake-Eagle","Circaetus gallicus","mixed","g-HCH","organochlorine insecticides","liver",NA,2,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,"ND","5.6","ng/g","wet","no","none","none",0.8,74,23,"Europe"
"4728",271,"Organochlorine residue levels","1990","1998","Spain","Western Marsh-Harrier","Circus aeruginosus","mixed","g-HCH","organochlorine insecticides","liver",NA,4,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,"5.2","226","ng/g","wet","no","none","none",29.5,84,23,"Europe"
"4729",271,"Organochlorine residue levels","1990","1998","Spain","Northern Harrier","Circus cyaneus","mixed","g-HCH","organochlorine insecticides","liver",NA,3,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,"ND","48.4","ng/g","wet","no","none","none",0.9,57,23,"Europe"
"4730",271,"Organochlorine residue levels","1990","1998","Spain","Montagu's Harrier","Circus pygargus","mixed","g-HCH","organochlorine insecticides","liver",NA,1,NA,NA,"unknown/mixed","unknown/mixed","n=1",NA,NA,"n=1","n=1","ng/g","wet","no","none","none",3,55,23,"Europe"
"4731",271,"Organochlorine residue levels","1990","1998","Spain","Northern Goshawk","Accipiter gentilis","mixed","g-HCH","organochlorine insecticides","liver",NA,5,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,"3.9","14.3","ng/g","wet","no","none","none",7.6,56,23,"Europe"
"4732",271,"Organochlorine residue levels","1990","1998","Spain","Eurasian Sparrowhawk","Accipiter nisus","mixed","g-HCH","organochlorine insecticides","liver",NA,10,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,"ND","11.2","ng/g","wet","no","none","none",1.4,33,23,"Europe"
"4733",271,"Organochlorine residue levels","1990","1998","Spain","Common Buzzard","Buteo buteo","mixed","g-HCH","organochlorine insecticides","liver",NA,39,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,"ND","178.9","ng/g","wet","no","none","none",13.2,23,23,"Europe"
"4734",271,"Organochlorine residue levels","1990","1998","Spain","Booted Eagle","Hieraaetus pennatus","mixed","g-HCH","organochlorine insecticides","liver",NA,3,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,"12.2","64","ng/g","wet","no","none","none",30.3,16,23,"Europe"
"4735",271,"Organochlorine residue levels","1990","1998","Spain","Bonelli's Eagle","Aquila fasciatus","mixed","g-HCH","organochlorine insecticides","liver",NA,4,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,"3.4","25","ng/g","wet","no","none","none",8.2,15,23,"Europe"
"4736",271,"Organochlorine residue levels","1990","1998","Spain","Lesser Kestrel","Falco naumanni","mixed","g-HCH","organochlorine insecticides","liver",NA,5,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,"ND","15.5","ng/g","wet","no","none","none",1.8,48,23,"Europe"
"4737",271,"Organochlorine residue levels","1990","1998","Spain","Common Kestrel","Falco tinnunculus","mixed","g-HCH","organochlorine insecticides","liver",NA,26,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,"ND","133","ng/g","wet","no","none","none",19.5,24,23,"Europe"
"4738",271,"Organochlorine residue levels","1990","1998","Spain","Eurasian Hobby","Falco subbuteo","mixed","g-HCH","organochlorine insecticides","liver",NA,4,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,"ND","103.6","ng/g","wet","no","none","none",6.3,32,23,"Europe"
"4739",271,"Organochlorine residue levels","1990","1998","Spain","Peregrine Falcon","Falco peregrinus","mixed","g-HCH","organochlorine insecticides","liver",NA,4,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,"20.6","647.1","ng/g","wet","no","none","none",85.4,62,23,"Europe"
"4740",271,"Organochlorine residue levels","1990","1998","Spain","European Honey-Buzzard","Pernis apivorus","mixed","heptachlor","organochlorine insecticides","liver",NA,4,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,"21.2","476.8","ng/g","wet","no","none","none",164.6,34,23,"Europe"
"4741",271,"Organochlorine residue levels","1990","1998","Spain","Black Kite","Milvus migrans","mixed","heptachlor","organochlorine insecticides","liver",NA,3,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,"ND","ND","ng/g","wet","no","none","none",NA,13,23,"Europe"
"4742",271,"Organochlorine residue levels","1990","1998","Spain","Red Kite","Milvus milvus","mixed","heptachlor","organochlorine insecticides","liver",NA,4,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,"ND","17.3","ng/g","wet","no","none","none",1.3,67,23,"Europe"
"4743",271,"Organochlorine residue levels","1990","1998","Spain","Griffon Vulture","Gyps fulvus","mixed","heptachlor","organochlorine insecticides","liver",NA,7,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,"ND","46.3","ng/g","wet","no","none","none",7.7,41,23,"Europe"
"4744",271,"Organochlorine residue levels","1990","1998","Spain","Cinereous Vulture","Aegypius monachus","mixed","heptachlor","organochlorine insecticides","liver",NA,2,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,"ND","ND","ng/g","wet","no","none","none",NA,20,23,"Europe"
"4745",271,"Organochlorine residue levels","1990","1998","Spain","Short-Toed Snake-Eagle","Circaetus gallicus","mixed","heptachlor","organochlorine insecticides","liver",NA,2,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,"ND","52.9","ng/g","wet","no","none","none",5.4,74,23,"Europe"
"4746",271,"Organochlorine residue levels","1990","1998","Spain","Western Marsh-Harrier","Circus aeruginosus","mixed","heptachlor","organochlorine insecticides","liver",NA,4,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,"ND","11.6","ng/g","wet","no","none","none",2.5,84,23,"Europe"
"4747",271,"Organochlorine residue levels","1990","1998","Spain","Northern Harrier","Circus cyaneus","mixed","heptachlor","organochlorine insecticides","liver",NA,3,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,"ND","44","ng/g","wet","no","none","none",8.2,57,23,"Europe"
"4748",271,"Organochlorine residue levels","1990","1998","Spain","Montagu's Harrier","Circus pygargus","mixed","heptachlor","organochlorine insecticides","liver",NA,1,NA,NA,"unknown/mixed","unknown/mixed","n=1",NA,NA,"n=1","n=1","ng/g","wet","no","none","none",0.5,55,23,"Europe"
"4749",271,"Organochlorine residue levels","1990","1998","Spain","Northern Goshawk","Accipiter gentilis","mixed","heptachlor","organochlorine insecticides","liver",NA,5,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,"2","7.7","ng/g","wet","no","none","none",4,56,23,"Europe"
"4750",271,"Organochlorine residue levels","1990","1998","Spain","Eurasian Sparrowhawk","Accipiter nisus","mixed","heptachlor","organochlorine insecticides","liver",NA,10,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,"ND","24.8","ng/g","wet","no","none","none",2.7,33,23,"Europe"
"4751",271,"Organochlorine residue levels","1990","1998","Spain","Common Buzzard","Buteo buteo","mixed","heptachlor","organochlorine insecticides","liver",NA,39,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,"ND","161","ng/g","wet","no","none","none",2,23,23,"Europe"
"4752",271,"Organochlorine residue levels","1990","1998","Spain","Booted Eagle","Hieraaetus pennatus","mixed","heptachlor","organochlorine insecticides","liver",NA,3,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,"11.4","93.3","ng/g","wet","no","none","none",39.2,16,23,"Europe"
"4753",271,"Organochlorine residue levels","1990","1998","Spain","Bonelli's Eagle","Aquila fasciatus","mixed","heptachlor","organochlorine insecticides","liver",NA,4,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,"ND","66.5","ng/g","wet","no","none","none",6.2,15,23,"Europe"
"4754",271,"Organochlorine residue levels","1990","1998","Spain","Lesser Kestrel","Falco naumanni","mixed","heptachlor","organochlorine insecticides","liver",NA,5,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,"ND","26.6","ng/g","wet","no","none","none",2.4,48,23,"Europe"
"4755",271,"Organochlorine residue levels","1990","1998","Spain","Common Kestrel","Falco tinnunculus","mixed","heptachlor","organochlorine insecticides","liver",NA,26,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,"ND","78.2","ng/g","wet","no","none","none",4.3,24,23,"Europe"
"4756",271,"Organochlorine residue levels","1990","1998","Spain","Eurasian Hobby","Falco subbuteo","mixed","heptachlor","organochlorine insecticides","liver",NA,4,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,"ND","55.7","ng/g","wet","no","none","none",9.4,32,23,"Europe"
"4757",271,"Organochlorine residue levels","1990","1998","Spain","Peregrine Falcon","Falco peregrinus","mixed","heptachlor","organochlorine insecticides","liver",NA,4,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,"ND","54.6","ng/g","wet","no","none","none",13.6,62,23,"Europe"
"4758",271,"Organochlorine residue levels","1990","1998","Spain","European Honey-Buzzard","Pernis apivorus","mixed","p,p′-DDE","organochlorine insecticides","liver",NA,4,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,"39","300","ng/g","wet","no","none","none",81,34,23,"Europe"
"4759",271,"Organochlorine residue levels","1990","1998","Spain","Black Kite","Milvus migrans","mixed","p,p′-DDE","organochlorine insecticides","liver",NA,3,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,"121","2200","ng/g","wet","no","none","none",444,13,23,"Europe"
"4760",271,"Organochlorine residue levels","1990","1998","Spain","Red Kite","Milvus milvus","mixed","p,p′-DDE","organochlorine insecticides","liver",NA,4,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,"228","1592","ng/g","wet","no","none","none",523,67,23,"Europe"
"4761",271,"Organochlorine residue levels","1990","1998","Spain","Griffon Vulture","Gyps fulvus","mixed","p,p′-DDE","organochlorine insecticides","liver",NA,7,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,"16","2285","ng/g","wet","no","none","none",174,41,23,"Europe"
"4762",271,"Organochlorine residue levels","1990","1998","Spain","Cinereous Vulture","Aegypius monachus","mixed","p,p′-DDE","organochlorine insecticides","liver",NA,2,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,"54","69","ng/g","wet","no","none","none",61,20,23,"Europe"
"4763",271,"Organochlorine residue levels","1990","1998","Spain","Short-Toed Snake-Eagle","Circaetus gallicus","mixed","p,p′-DDE","organochlorine insecticides","liver",NA,2,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,"205","477","ng/g","wet","no","none","none",313,74,23,"Europe"
"4764",271,"Organochlorine residue levels","1990","1998","Spain","Western Marsh-Harrier","Circus aeruginosus","mixed","p,p′-DDE","organochlorine insecticides","liver",NA,4,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,"105","3815","ng/g","wet","no","none","none",425,84,23,"Europe"
"4765",271,"Organochlorine residue levels","1990","1998","Spain","Northern Harrier","Circus cyaneus","mixed","p,p′-DDE","organochlorine insecticides","liver",NA,3,NA,NA,"unknown/mixed","unknown/mixed","geometric mean",NA,NA,"78","946","ng/g","wet","no","none","none",333,57,23,"Europe"
